event_id	season	stage	type	date	name	site	num_drivers	laps	lap_distance
1984-04-Q	1984	4	Q	1984-05-06	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	1	5.04
1984-04-R	1984	4	R	1984-05-06	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	60	5.04
1984-05-Q	1984	5	Q	1984-05-20	Grand_Prix_of_France	Circuit de Dijon-Prenois	26	1	3.8
1984-05-R	1984	5	R	1984-05-20	Grand_Prix_of_France	Circuit de Dijon-Prenois	26	79	3.8
1984-06-Q	1984	6	Q	1984-06-03	Grand_Prix_of_Monaco	Circuit de Monaco	20	1	3.312
1984-06-R	1984	6	R	1984-06-03	Grand_Prix_of_Monaco	Circuit de Monaco	20	31	3.312
1984-07-Q	1984	7	Q	1984-06-17	Labatt_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	26	1	4.41
1984-07-R	1984	7	R	1984-06-17	Labatt_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	26	70	4.41
1984-08-Q	1984	8	Q	1984-06-24	United_States_Grand_Prix_(June)	Detroit Street Circuit	26	1	4.023
1984-08-R	1984	8	R	1984-06-24	United_States_Grand_Prix_(June)	Detroit Street Circuit	26	63	4.023
1984-09-Q	1984	9	Q	1984-07-08	United_States_Grand_Prix_(July)	Dallas Grand Prix Circuit	26	1	3.901
1984-09-R	1984	9	R	1984-07-08	United_States_Grand_Prix_(July)	Dallas Grand Prix Circuit	26	67	3.901
1984-10-Q	1984	10	Q	1984-07-22	John_Player_Special_British_Grand_Prix	Brands Hatch Circuit	27	1	4.206
1984-10-R	1984	10	R	1984-07-22	John_Player_Special_British_Grand_Prix	Brands Hatch Circuit	27	71	4.206
1984-11-Q	1984	11	Q	1984-08-05	Grand_Prix_of_Germany	Hockenheimring	26	1	6.797
1984-11-R	1984	11	R	1984-08-05	Grand_Prix_of_Germany	Hockenheimring	26	44	6.797
1984-12-Q	1984	12	Q	1984-08-19	Grand_Prix_of_Austria	Osterreichring	26	1	5.942
1984-12-R	1984	12	R	1984-08-19	Grand_Prix_of_Austria	Osterreichring	26	51	5.942
1984-13-Q	1984	13	Q	1984-08-26	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	27	1	4.252
1984-13-R	1984	13	R	1984-08-26	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	27	71	4.252
1984-14-Q	1984	14	Q	1984-09-09	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	1	5.8
1984-14-R	1984	14	R	1984-09-09	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	51	5.8
1984-15-Q	1984	15	Q	1984-10-07	Grand_Prix_of_Europe	Nurburgring	26	1	4.542
1984-15-R	1984	15	R	1984-10-07	Grand_Prix_of_Europe	Nurburgring	26	67	4.542
1984-16-Q	1984	16	Q	1984-10-21	Grand_Prix_of_Portugal	Autodromo do Estoril	27	1	4.35
1984-16-R	1984	16	R	1984-10-21	Grand_Prix_of_Portugal	Autodromo do Estoril	27	70	4.35
1985-01-Q	1985	1	Q	1985-04-07	Grand_Prix_of_Brazil	Jacarepagua	25	1	5.031
1985-01-R	1985	1	R	1985-04-07	Grand_Prix_of_Brazil	Jacarepagua	25	61	5.031
1985-02-Q	1985	2	Q	1985-04-21	Grand_Prix_of_Portugal	Autodromo do Estoril	26	1	4.35
1985-02-R	1985	2	R	1985-04-21	Grand_Prix_of_Portugal	Autodromo do Estoril	26	67	4.35
1985-03-Q	1985	3	Q	1985-05-05	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	1	5.04
1985-03-R	1985	3	R	1985-05-05	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	60	5.04
1985-04-Q	1985	4	Q	1985-05-19	Grand_Prix_of_Monaco	Circuit de Monaco	20	1	3.312
1985-04-R	1985	4	R	1985-05-19	Grand_Prix_of_Monaco	Circuit de Monaco	20	78	3.312
1985-05-Q	1985	5	Q	1985-06-16	Labatt_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	25	1	4.41
1985-05-R	1985	5	R	1985-06-16	Labatt_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	25	70	4.41
1985-06-Q	1985	6	Q	1985-06-23	United_States_Grand_Prix	Detroit Street Circuit	25	1	4.023
1985-06-R	1985	6	R	1985-06-23	United_States_Grand_Prix	Detroit Street Circuit	25	63	4.023
1985-07-Q	1985	7	Q	1985-07-07	Grand_Prix_of_France	Circuit Paul Ricard	26	1	5.81
1985-07-R	1985	7	R	1985-07-07	Grand_Prix_of_France	Circuit Paul Ricard	26	53	5.81
1985-08-Q	1985	8	Q	1985-07-21	Marlboro_British_Grand_Prix	Silverstone Circuit	26	1	4.719
1985-08-R	1985	8	R	1985-07-21	Marlboro_British_Grand_Prix	Silverstone Circuit	26	65	4.719
1985-09-Q	1985	9	Q	1985-08-04	Grand_Prix_of_Germany	Nurburgring	27	1	4.542
1985-09-R	1985	9	R	1985-08-04	Grand_Prix_of_Germany	Nurburgring	27	67	4.542
1985-10-Q	1985	10	Q	1985-08-18	Grand_Prix_of_Austria	Osterreichring	26	1	5.942
1985-10-R	1985	10	R	1985-08-18	Grand_Prix_of_Austria	Osterreichring	26	52	5.942
1985-11-Q	1985	11	Q	1985-08-25	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	26	1	4.252
1985-11-R	1985	11	R	1985-08-25	Grand_Prix_of_the_Netherlands	Circuit Park Zandvoort	26	70	4.252
1985-12-Q	1985	12	Q	1985-09-08	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	1	5.8
1985-12-R	1985	12	R	1985-09-08	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	51	5.8
1985-13-Q	1985	13	Q	1985-09-15	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	24	1	6.949
1985-13-R	1985	13	R	1985-09-15	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	24	43	6.949
1985-14-Q	1985	14	Q	1985-10-06	Shell_Oils_Grand_Prix_of_Europe	Brands Hatch Circuit	26	1	4.206
1985-14-R	1985	14	R	1985-10-06	Shell_Oils_Grand_Prix_of_Europe	Brands Hatch Circuit	26	75	4.206
1985-15-Q	1985	15	Q	1985-10-19	Southern_Sun_Hotels_Grand_Prix_of_South_Africa	Kyalami Circuit	21	1	4.104
1985-15-R	1985	15	R	1985-10-19	Southern_Sun_Hotels_Grand_Prix_of_South_Africa	Kyalami Circuit	21	75	4.104
1985-16-Q	1985	16	Q	1985-11-03	Mitsubishi_Australian_Grand_Prix	Adelaide Grand Prix Circuit	25	1	3.78
1985-16-R	1985	16	R	1985-11-03	Mitsubishi_Australian_Grand_Prix	Adelaide Grand Prix Circuit	25	82	3.78
1986-01-Q	1986	1	Q	1986-03-23	Grand_Prix_of_Brazil	Jacarepagua	25	1	5.031
1986-01-R	1986	1	R	1986-03-23	Grand_Prix_of_Brazil	Jacarepagua	25	61	5.031
1986-02-Q	1986	2	Q	1986-04-13	Tio_Pepe_Grand_Prix_of_Spain	Circuito Permanente de Jerez	25	1	4.218
1986-02-R	1986	2	R	1986-04-13	Tio_Pepe_Grand_Prix_of_Spain	Circuito Permanente de Jerez	25	72	4.218
1986-03-Q	1986	3	Q	1986-04-27	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	1	5.04
1986-03-R	1986	3	R	1986-04-27	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	60	5.04
1986-04-Q	1986	4	Q	1986-05-11	Grand_Prix_of_Monaco	Circuit de Monaco	20	1	3.328
1986-04-R	1986	4	R	1986-05-11	Grand_Prix_of_Monaco	Circuit de Monaco	20	78	3.328
1986-05-Q	1986	5	Q	1986-05-25	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	25	1	6.94
1986-05-R	1986	5	R	1986-05-25	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	25	43	6.94
1986-06-Q	1986	6	Q	1986-06-15	Labatt_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	25	1	4.41
1986-06-R	1986	6	R	1986-06-15	Labatt_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	25	69	4.41
1986-07-Q	1986	7	Q	1986-06-22	United_States_Grand_Prix	Detroit Street Circuit	26	1	4.023
1986-07-R	1986	7	R	1986-06-22	United_States_Grand_Prix	Detroit Street Circuit	26	63	4.023
1986-08-Q	1986	8	Q	1986-07-06	Grand_Prix_of_France	Circuit Paul Ricard	26	1	3.813
1986-08-R	1986	8	R	1986-07-06	Grand_Prix_of_France	Circuit Paul Ricard	26	80	3.813
1986-09-Q	1986	9	Q	1986-07-13	Shell_Oils_British_Grand_Prix	Brands Hatch Circuit	26	1	4.206
1986-09-R	1986	9	R	1986-07-13	Shell_Oils_British_Grand_Prix	Brands Hatch Circuit	26	75	4.206
1986-10-Q	1986	10	Q	1986-07-27	Grand_Prix_of_Germany	Hockenheimring	26	1	6.797
1986-10-R	1986	10	R	1986-07-27	Grand_Prix_of_Germany	Hockenheimring	26	44	6.797
1986-11-Q	1986	11	Q	1986-08-10	Hungarian_Grand_Prix	Hungaroring	26	1	4.014
1986-11-R	1986	11	R	1986-08-10	Hungarian_Grand_Prix	Hungaroring	26	76	4.014
1986-12-Q	1986	12	Q	1986-08-17	Grand_Prix_of_Austria	Osterreichring	26	1	5.942
1986-12-R	1986	12	R	1986-08-17	Grand_Prix_of_Austria	Osterreichring	26	52	5.942
1986-13-Q	1986	13	Q	1986-09-07	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	27	1	5.8
1986-13-R	1986	13	R	1986-09-07	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	27	51	5.8
1986-14-Q	1986	14	Q	1986-09-21	Grand_Prix_of_Portugal	Autodromo do Estoril	27	1	4.35
1986-14-R	1986	14	R	1986-09-21	Grand_Prix_of_Portugal	Autodromo do Estoril	27	70	4.35
1986-15-Q	1986	15	Q	1986-10-12	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	1	4.421
1986-15-R	1986	15	R	1986-10-12	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	68	4.421
1986-16-Q	1986	16	Q	1986-10-26	Fosters_Australian_Grand_Prix	Adelaide Grand Prix Circuit	26	1	3.78
1986-16-R	1986	16	R	1986-10-26	Fosters_Australian_Grand_Prix	Adelaide Grand Prix Circuit	26	82	3.78
1987-01-Q	1987	1	Q	1987-04-12	Grand_Prix_of_Brazil	Jacarepagua	23	1	5.031
1987-01-R	1987	1	R	1987-04-12	Grand_Prix_of_Brazil	Jacarepagua	23	61	5.031
1987-02-Q	1987	2	Q	1987-05-03	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	27	1	5.04
1987-02-R	1987	2	R	1987-05-03	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	27	59	5.04
1987-03-Q	1987	3	Q	1987-05-17	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	26	1	6.94
1987-03-R	1987	3	R	1987-05-17	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	26	43	6.94
1987-04-Q	1987	4	Q	1987-05-31	Grand_Prix_of_Monaco	Circuit de Monaco	25	1	3.328
1987-04-R	1987	4	R	1987-05-31	Grand_Prix_of_Monaco	Circuit de Monaco	25	78	3.328
1987-05-Q	1987	5	Q	1987-06-21	United_States_Grand_Prix	Detroit Street Circuit	26	1	4.023
1987-05-R	1987	5	R	1987-06-21	United_States_Grand_Prix	Detroit Street Circuit	26	63	4.023
1987-06-Q	1987	6	Q	1987-07-05	Grand_Prix_of_France	Circuit Paul Ricard	26	1	3.813
1987-06-R	1987	6	R	1987-07-05	Grand_Prix_of_France	Circuit Paul Ricard	26	80	3.813
1987-07-Q	1987	7	Q	1987-07-12	Shell_Oils_British_Grand_Prix	Silverstone Circuit	26	1	4.778
1987-07-R	1987	7	R	1987-07-12	Shell_Oils_British_Grand_Prix	Silverstone Circuit	26	65	4.778
1987-08-Q	1987	8	Q	1987-07-26	Grand_Prix_of_Germany	Hockenheimring	26	1	6.797
1987-08-R	1987	8	R	1987-07-26	Grand_Prix_of_Germany	Hockenheimring	26	44	6.797
1987-09-Q	1987	9	Q	1987-08-09	Hungarian_Grand_Prix	Hungaroring	26	1	4.014
1987-09-R	1987	9	R	1987-08-09	Hungarian_Grand_Prix	Hungaroring	26	76	4.014
1987-10-Q	1987	10	Q	1987-08-16	Grand_Prix_of_Austria	Osterreichring	26	1	5.942
1987-10-R	1987	10	R	1987-08-16	Grand_Prix_of_Austria	Osterreichring	26	52	5.942
1987-11-Q	1987	11	Q	1987-09-06	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	1	5.8
1987-11-R	1987	11	R	1987-09-06	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	50	5.8
1987-12-Q	1987	12	Q	1987-09-20	Grand_Prix_of_Portugal	Autodromo do Estoril	26	1	4.35
1987-12-R	1987	12	R	1987-09-20	Grand_Prix_of_Portugal	Autodromo do Estoril	26	70	4.35
1987-13-Q	1987	13	Q	1987-09-27	Tio_Pepe_Grand_Prix_of_Spain	Circuito Permanente de Jerez	26	1	4.218
1987-13-R	1987	13	R	1987-09-27	Tio_Pepe_Grand_Prix_of_Spain	Circuito Permanente de Jerez	26	72	4.218
1987-14-Q	1987	14	Q	1987-10-18	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	1	4.421
1987-14-R	1987	14	R	1987-10-18	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	63	4.421
1987-15-Q	1987	15	Q	1987-11-01	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	27	1	5.859
1987-15-R	1987	15	R	1987-11-01	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	27	51	5.859
1987-16-Q	1987	16	Q	1987-11-15	Fosters_Australian_Grand_Prix	Adelaide Grand Prix Circuit	26	1	3.78
1987-16-R	1987	16	R	1987-11-15	Fosters_Australian_Grand_Prix	Adelaide Grand Prix Circuit	26	82	3.78
1988-01-Q	1988	1	Q	1988-04-03	Grand_Prix_of_Brazil	Autodromo Nelson Piquet	26	1	5.031
1988-01-R	1988	1	R	1988-04-03	Grand_Prix_of_Brazil	Autodromo Nelson Piquet	26	60	5.031
1988-02-Q	1988	2	Q	1988-05-01	Kronenbourg_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	1	5.04
1988-02-R	1988	2	R	1988-05-01	Kronenbourg_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	60	5.04
1988-03-Q	1988	3	Q	1988-05-15	Grand_Prix_of_Monaco	Circuit de Monaco	26	1	3.328
1988-03-R	1988	3	R	1988-05-15	Grand_Prix_of_Monaco	Circuit de Monaco	26	78	3.328
1988-04-Q	1988	4	Q	1988-05-29	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	1	4.421
1988-04-R	1988	4	R	1988-05-29	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	67	4.421
1988-05-Q	1988	5	Q	1988-06-12	Molson_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	26	1	4.39
1988-05-R	1988	5	R	1988-06-12	Molson_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	26	69	4.39
1988-06-Q	1988	6	Q	1988-06-19	Enichem_Detroit_Grand_Prix	Detroit Street Circuit	27	1	4.023
1988-06-R	1988	6	R	1988-06-19	Enichem_Detroit_Grand_Prix	Detroit Street Circuit	27	63	4.023
1988-07-Q	1988	7	Q	1988-07-03	Rhone-Poulenc_Grand_Prix_of_France	Circuit Paul Ricard	26	1	3.813
1988-07-R	1988	7	R	1988-07-03	Rhone-Poulenc_Grand_Prix_of_France	Circuit Paul Ricard	26	80	3.813
1988-08-Q	1988	8	Q	1988-07-10	Shell_Oils_British_Grand_Prix	Silverstone Circuit	26	1	4.778
1988-08-R	1988	8	R	1988-07-10	Shell_Oils_British_Grand_Prix	Silverstone Circuit	26	65	4.778
1988-09-Q	1988	9	Q	1988-07-24	Grand_Prix_of_Germany	Hockenheimring	26	1	6.797
1988-09-R	1988	9	R	1988-07-24	Grand_Prix_of_Germany	Hockenheimring	26	44	6.797
1988-10-Q	1988	10	Q	1988-08-07	Pop_84_Hungarian_Grand_Prix	Hungaroring	26	1	4.014
1988-10-R	1988	10	R	1988-08-07	Pop_84_Hungarian_Grand_Prix	Hungaroring	26	76	4.014
1988-11-Q	1988	11	Q	1988-08-28	Champion_Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	26	1	6.94
1988-11-R	1988	11	R	1988-08-28	Champion_Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	26	43	6.94
1988-12-Q	1988	12	Q	1988-09-11	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	1	5.8
1988-12-R	1988	12	R	1988-09-11	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	51	5.8
1988-13-Q	1988	13	Q	1988-09-25	Grand_Prix_of_Portugal	Autodromo do Estoril	26	1	4.35
1988-13-R	1988	13	R	1988-09-25	Grand_Prix_of_Portugal	Autodromo do Estoril	26	70	4.35
1988-14-Q	1988	14	Q	1988-10-02	Tio_Pepe_Grand_Prix_of_Spain	Circuito Permanente de Jerez	26	1	4.218
1988-14-R	1988	14	R	1988-10-02	Tio_Pepe_Grand_Prix_of_Spain	Circuito Permanente de Jerez	26	72	4.218
1988-15-Q	1988	15	Q	1988-10-30	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	26	1	5.859
1988-15-R	1988	15	R	1988-10-30	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	26	51	5.859
1988-16-Q	1988	16	Q	1988-11-13	Fosters_Australian_Grand_Prix	Adelaide Grand Prix Circuit	26	1	3.78
1988-16-R	1988	16	R	1988-11-13	Fosters_Australian_Grand_Prix	Adelaide Grand Prix Circuit	26	82	3.78
1989-01-Q	1989	1	Q	1989-03-26	Grand_Prix_of_Brazil	Autodromo Nelson Piquet	26	1	5.031
1989-01-R	1989	1	R	1989-03-26	Grand_Prix_of_Brazil	Autodromo Nelson Piquet	26	61	5.031
1989-02-Q	1989	2	Q	1989-04-23	Kronenbourg_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	1	5.04
1989-02-R	1989	2	R	1989-04-23	Kronenbourg_Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	58	5.04
1989-03-Q	1989	3	Q	1989-05-07	Grand_Prix_of_Monaco	Circuit de Monaco	26	1	3.328
1989-03-R	1989	3	R	1989-05-07	Grand_Prix_of_Monaco	Circuit de Monaco	26	77	3.328
1989-04-Q	1989	4	Q	1989-05-28	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	1	4.421
1989-04-R	1989	4	R	1989-05-28	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	69	4.421
1989-05-Q	1989	5	Q	1989-06-04	Iceberg_U.S.A._Grand_Prix	Phoenix Grand Prix Circuit	26	1	3.798
1989-05-R	1989	5	R	1989-06-04	Iceberg_U.S.A._Grand_Prix	Phoenix Grand Prix Circuit	26	75	3.798
1989-06-Q	1989	6	Q	1989-06-18	Molson_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	26	1	4.39
1989-06-R	1989	6	R	1989-06-18	Molson_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	26	69	4.39
1989-07-Q	1989	7	Q	1989-07-09	Rhone-Poulenc_Grand_Prix_of_France	Circuit Paul Ricard	26	1	3.813
1989-07-R	1989	7	R	1989-07-09	Rhone-Poulenc_Grand_Prix_of_France	Circuit Paul Ricard	26	80	3.813
1989-08-Q	1989	8	Q	1989-07-16	Shell_British_Grand_Prix	Silverstone Circuit	26	1	4.778
1989-08-R	1989	8	R	1989-07-16	Shell_British_Grand_Prix	Silverstone Circuit	26	64	4.778
1989-09-Q	1989	9	Q	1989-07-30	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	26	1	6.797
1989-09-R	1989	9	R	1989-07-30	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	26	45	6.797
1989-10-Q	1989	10	Q	1989-08-13	Pop_84_Hungarian_Grand_Prix	Hungaroring	26	1	3.968
1989-10-R	1989	10	R	1989-08-13	Pop_84_Hungarian_Grand_Prix	Hungaroring	26	77	3.968
1989-11-Q	1989	11	Q	1989-08-27	Champion_Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	26	1	6.94
1989-11-R	1989	11	R	1989-08-27	Champion_Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	26	44	6.94
1989-12-Q	1989	12	Q	1989-09-10	Coca-Cola_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	1	5.8
1989-12-R	1989	12	R	1989-09-10	Coca-Cola_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	53	5.8
1989-13-Q	1989	13	Q	1989-09-24	Grand_Prix_of_Portugal	Autodromo do Estoril	26	1	4.35
1989-13-R	1989	13	R	1989-09-24	Grand_Prix_of_Portugal	Autodromo do Estoril	26	71	4.35
1989-14-Q	1989	14	Q	1989-10-01	Tio_Pepe_Grand_Prix_of_Spain	Circuito Permanente de Jerez	26	1	4.218
1989-14-R	1989	14	R	1989-10-01	Tio_Pepe_Grand_Prix_of_Spain	Circuito Permanente de Jerez	26	73	4.218
1989-15-Q	1989	15	Q	1989-10-22	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	26	1	5.859
1989-15-R	1989	15	R	1989-10-22	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	26	53	5.859
1989-16-Q	1989	16	Q	1989-11-05	Fosters_Australian_Grand_Prix	Adelaide Grand Prix Circuit	26	1	3.78
1989-16-R	1989	16	R	1989-11-05	Fosters_Australian_Grand_Prix	Adelaide Grand Prix Circuit	26	70	3.78
1990-01-Q	1990	1	Q	1990-03-11	Iceberg_U.S.A._Grand_Prix	Phoenix Grand Prix Circuit	26	1	3.798
1990-01-R	1990	1	R	1990-03-11	Iceberg_U.S.A._Grand_Prix	Phoenix Grand Prix Circuit	26	72	3.798
1990-02-Q	1990	2	Q	1990-03-25	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	26	1	4.325
1990-02-R	1990	2	R	1990-03-25	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	26	71	4.325
1990-03-Q	1990	3	Q	1990-05-13	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	27	1	5.04
1990-03-R	1990	3	R	1990-05-13	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	27	61	5.04
1990-04-Q	1990	4	Q	1990-05-27	Grand_Prix_of_Monaco	Circuit de Monaco	26	1	3.328
1990-04-R	1990	4	R	1990-05-27	Grand_Prix_of_Monaco	Circuit de Monaco	26	78	3.328
1990-05-Q	1990	5	Q	1990-06-10	Molson_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	26	1	4.39
1990-05-R	1990	5	R	1990-06-10	Molson_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	26	70	4.39
1990-06-Q	1990	6	Q	1990-06-24	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	1	4.421
1990-06-R	1990	6	R	1990-06-24	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	69	4.421
1990-07-Q	1990	7	Q	1990-07-08	Rhone-Poulenc_Grand_Prix_of_France	Circuit Paul Ricard	26	1	3.813
1990-07-R	1990	7	R	1990-07-08	Rhone-Poulenc_Grand_Prix_of_France	Circuit Paul Ricard	26	80	3.813
1990-08-Q	1990	8	Q	1990-07-15	Fosters_British_Grand_Prix	Silverstone Circuit	26	1	4.778
1990-08-R	1990	8	R	1990-07-15	Fosters_British_Grand_Prix	Silverstone Circuit	26	64	4.778
1990-09-Q	1990	9	Q	1990-07-29	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	26	1	6.802
1990-09-R	1990	9	R	1990-07-29	Mobil_1_Grand_Prix_of_Germany	Hockenheimring	26	45	6.802
1990-10-Q	1990	10	Q	1990-08-12	Hungarian_Grand_Prix	Hungaroring	26	1	3.968
1990-10-R	1990	10	R	1990-08-12	Hungarian_Grand_Prix	Hungaroring	26	77	3.968
1990-11-Q	1990	11	Q	1990-08-26	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	26	1	6.94
1990-11-R	1990	11	R	1990-08-26	Grand_Prix_of_Belgium	Circuit de Spa Francorchamps	26	44	6.94
1990-12-Q	1990	12	Q	1990-09-09	Coca-Cola_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	1	5.8
1990-12-R	1990	12	R	1990-09-09	Coca-Cola_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	26	53	5.8
1990-13-Q	1990	13	Q	1990-09-23	Grand_Prix_of_Portugal	Autodromo do Estoril	26	1	4.35
1990-13-R	1990	13	R	1990-09-23	Grand_Prix_of_Portugal	Autodromo do Estoril	26	61	4.35
1990-14-Q	1990	14	Q	1990-09-30	Tio_Pepe_Grand_Prix_of_Spain	Circuito Permanente de Jerez	26	1	4.218
1990-14-R	1990	14	R	1990-09-30	Tio_Pepe_Grand_Prix_of_Spain	Circuito Permanente de Jerez	26	73	4.218
1990-15-Q	1990	15	Q	1990-10-21	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	26	1	5.859
1990-15-R	1990	15	R	1990-10-21	Fuji_Television_Japanese_Grand_Prix	Suzuka Circuitland	26	53	5.859
1990-16-Q	1990	16	Q	1990-11-04	Fosters_Australian_Grand_Prix	Adelaide Grand Prix Circuit	26	1	3.78
1990-16-R	1990	16	R	1990-11-04	Fosters_Australian_Grand_Prix	Adelaide Grand Prix Circuit	26	81	3.78
1991-01-Q	1991	1	Q	1991-03-10	Iceberg_United_States_Grand_Prix	Phoenix Grand Prix Circuit	26	1	3.72
1991-01-R	1991	1	R	1991-03-10	Iceberg_United_States_Grand_Prix	Phoenix Grand Prix Circuit	26	81	3.72
1991-02-Q	1991	2	Q	1991-03-24	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	26	1	4.325
1991-02-R	1991	2	R	1991-03-24	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	26	71	4.325
1991-03-Q	1991	3	Q	1991-04-28	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	1	5.04
1991-03-R	1991	3	R	1991-04-28	Grand_Prix_of_San_Marino	Autodromo Enzo Dino Ferrari	26	61	5.04
1991-04-Q	1991	4	Q	1991-05-12	Grand_Prix_of_Monaco	Circuit de Monaco	26	1	3.328
1991-04-R	1991	4	R	1991-05-12	Grand_Prix_of_Monaco	Circuit de Monaco	26	78	3.328
1991-05-Q	1991	5	Q	1991-06-02	Molson_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	26	1	4.43
1991-05-R	1991	5	R	1991-06-02	Molson_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	26	69	4.43
1991-06-Q	1991	6	Q	1991-06-16	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	1	4.421
1991-06-R	1991	6	R	1991-06-16	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	26	67	4.421
1991-07-Q	1991	7	Q	1991-07-07	Rhone-Poulenc_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	26	1	4.271
1991-07-R	1991	7	R	1991-07-07	Rhone-Poulenc_Grand_Prix_of_France	Circuit de Nevers - Magny-Cours	26	72	4.271
1991-08-Q	1991	8	Q	1991-07-14	British_Grand_Prix	Silverstone Circuit	26	1	5.226
1991-08-R	1991	8	R	1991-07-14	British_Grand_Prix	Silverstone Circuit	26	59	5.226
